InstanceID,EA,EA.LATITUDE,EA.LONGITUDE,STATE,Urbanization,EA.Latitude,EA.Longitude,FAP_LOCATION,FAP_FUNCTIONALITY,FORMALITY,FAP_TYPE,Others Specify,GENDER,Commercial/Non-Commercial,LATITUDE,LONGITUDE,KM_Diff_Calculation
3783834,SP1000,10.2718,11.2375,Gombe,Rural,10.2718,11.2375,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2760502,11.2343569,0.22889676
3783834,SP1000,10.2718,11.2375,Gombe,Rural,10.2718,11.2375,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2758417,11.2343617,0.188173112
3783834,SP1000,10.2718,11.2375,Gombe,Rural,10.2718,11.2375,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2751183,11.2342083,0.187993681
3805357,SP1004,10.3088,11.1701,Gombe,Urban,10.3088,11.1701,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.3071609,11.1711562,0.167551253
3805357,SP1004,10.3088,11.1701,Gombe,Urban,10.3088,11.1701,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.3073886,11.1713592,0.249440684
3805357,SP1004,10.3088,11.1701,Gombe,Urban,10.3088,11.1701,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.3070402,11.1709954,0.25766407
3805357,SP1004,10.3088,11.1701,Gombe,Urban,10.3088,11.1701,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.3068353,11.1709968,0.066588027
3805357,SP1004,10.3088,11.1701,Gombe,Urban,10.3088,11.1701,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.3065643,11.1708847,0.055579489
3805357,SP1004,10.3088,11.1701,Gombe,Urban,10.3088,11.1701,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.3055513,11.1705183,0.072822862
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2524483,11.17707,0.100121729
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2520737,11.1752555,0.133906061
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2520737,11.1752555,0.143645169
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2520737,11.1752555,0.156719114
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2520737,11.1752555,0.163464993
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2520737,11.1752555,0.182192017
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,10.2520737,11.1752555,0.177347929
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2551384,11.1748258,0.174814194
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2551384,11.1748258,0.161751919
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2551384,11.1748258,0.164089504
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2551344,11.1748254,0.185792453
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2551344,11.1748254,0.167109398
3333718,SP949,10.2517,11.1785,Gombe,Urban,10.2517,11.1785,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2551344,11.1748254,0.202789641
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2909383,11.081575,0.235643007
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2909217,11.0800717,0.231476417
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,10.2876274,11.0823143,0.194669105
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2876274,11.0823143,0.195364872
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.291236,11.0838542,0.102991279
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2912351,11.0841608,0.068155478
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2912351,11.0841608,0.033552208
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2913,11.0849717,0.053816509
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2912983,11.0851317,0.113684653
3408304,SP951,10.2885,11.0816,Gombe,Urban,10.2885,11.0816,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2912983,11.0851317,0.180041783
3388679,SP952,10.0108,11.2687,Gombe,Rural,10.0108,11.2687,Inside EA,Active,Informal,Cooperative/ Social group/Women group/savings group/farmer groups etc.,,,Non-Commercial Bank,10.0099517,11.270485,0.257200135
3388680,SP953,10.0047,11.2663,Gombe,Rural,10.0047,11.2663,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.0425608,11.216194,0.316291033
3388680,SP953,10.0047,11.2663,Gombe,Rural,10.0047,11.2663,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.0427584,11.2157462,0.338337268
3388680,SP953,10.0047,11.2663,Gombe,Rural,10.0047,11.2663,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.0421905,11.2132111,0.346764077
3336174,SP954,10.2556,11.209,Gombe,Rural,10.2556,11.209,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2585222,11.2054536,0.342098052
3336174,SP954,10.2556,11.209,Gombe,Rural,10.2556,11.209,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2588583,11.2060483,0.353774105
3336174,SP954,10.2556,11.209,Gombe,Rural,10.2556,11.209,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2588583,11.2060483,0.342232743
3336174,SP954,10.2556,11.209,Gombe,Rural,10.2556,11.209,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2588007,11.2058954,0.268322221
3336174,SP954,10.2556,11.209,Gombe,Rural,10.2556,11.209,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2584417,11.2058117,0.263082789
3336174,SP954,10.2556,11.209,Gombe,Rural,10.2556,11.209,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2585917,11.2056283,0.225082662
3336174,SP954,10.2556,11.209,Gombe,Rural,10.2556,11.209,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2591078,11.2056957,0.197574018
3449669,SP956,10.0551,11.599,Gombe,Rural,10.0551,11.599,Outside EA,Active,Formal,Bank branch,,,Commercial Bank,10.041984,11.626308,0.22258892
3449669,SP956,10.0551,11.599,Gombe,Rural,10.0551,11.599,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.041984,11.626308,0.190488143
3449669,SP956,10.0551,11.599,Gombe,Rural,10.0551,11.599,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.049965,11.621879,0.206051766
3449669,SP956,10.0551,11.599,Gombe,Rural,10.0551,11.599,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.040796,11.627681,0.182158128
3449669,SP956,10.0551,11.599,Gombe,Rural,10.0551,11.599,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.043015,11.625407,0.189436245
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.6840083,11.6191083,0.209392793
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.7341933,11.6649967,0.464728182
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.7418533,11.6168867,0.605248621
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.7418533,11.6168867,0.539620777
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.713065,11.5577067,0.413888884
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.7042,11.5398317,0.274848722
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.7042,11.5398317,0.340453677
3449670,SP957,9.73298,11.5985,Gombe,Rural,9.733,11.5985,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.7042,11.5398317,0.121647129
3452340,SP958,9.96186,11.6327,Gombe,Rural,9.9619,11.6327,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.9606385,11.634404,0.281278084
3452340,SP958,9.96186,11.6327,Gombe,Rural,9.9619,11.6327,Inside EA,Active,Informal,Cooperative/ Social group/Women group/savings group/farmer groups etc.,,,Non-Commercial Bank,9.9610122,11.6341512,0.312355309
3396314,SP959,9.82437,11.0793,Gombe,Rural,9.8244,11.0793,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.8222033,11.1729217,0.118293686
3396314,SP959,9.82437,11.0793,Gombe,Rural,9.8244,11.0793,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.8221382,11.1728894,0.167252798
3396314,SP959,9.82437,11.0793,Gombe,Rural,9.8244,11.0793,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.821977,11.1728044,0.184476213
3396314,SP959,9.82437,11.0793,Gombe,Rural,9.8244,11.0793,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.8222417,11.1729617,0.149395555
3649130,SP960,9.86866,11.2134,Gombe,Urban,9.8687,11.2134,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.8801633,11.2113733,0.167563221
3623176,SP961,9.85796,11.1832,Gombe,Rural,9.858,11.1832,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.8624364,11.1834559,0.11696572
3623176,SP961,9.85796,11.1832,Gombe,Rural,9.858,11.1832,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.8613756,11.1847304,0.189826066
3634849,SP962,9.84599,11.1864,Gombe,Rural,9.846,11.1864,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.8432225,11.1819989,0.267720368
3634849,SP962,9.84599,11.1864,Gombe,Rural,9.846,11.1864,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.8431295,11.1819706,0.194804641
3761636,SP963,9.91953,11.2008,Gombe,Urban,10.7729,10.8274,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.795499,10.793596,0.230446084
3761636,SP963,9.91953,11.2008,Gombe,Urban,10.7729,10.8274,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.797025,10.79276,0.242207483
3761636,SP963,9.91953,11.2008,Gombe,Urban,10.7729,10.8274,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.734666,10.850408,0.2104941
3573419,SP965,11.0346,10.7539,Gombe,Rural,11.0346,10.7539,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.0082417,10.7478083,0.194540286
3573419,SP965,11.0346,10.7539,Gombe,Rural,11.0346,10.7539,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.0080626,10.7479182,0.178613995
3573419,SP965,11.0346,10.7539,Gombe,Rural,11.0346,10.7539,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.0085983,10.74789,0.16044408
3573419,SP965,11.0346,10.7539,Gombe,Rural,11.0346,10.7539,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.0082936,10.7490562,0.136761307
3573419,SP965,11.0346,10.7539,Gombe,Rural,11.0346,10.7539,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.0082933,10.7490467,0.122950924
3573419,SP965,11.0346,10.7539,Gombe,Rural,11.0346,10.7539,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.0081539,10.7478804,0.158058804
3582785,SP966,10.5779,10.8372,Gombe,Rural,10.5779,10.8372,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.552164,10.843897,0.336953231
3582785,SP966,10.5779,10.8372,Gombe,Rural,10.5779,10.8372,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.552164,10.843899,0.396805845
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8184967,10.7727517,0.170909167
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8186266,10.7727783,0.174236509
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8187167,10.7727517,0.063734047
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.818795,10.7726833,0.046087445
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8189327,10.7727838,0.029266414
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.818475,10.7722818,0.792862547
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8185017,10.77243,0.835995006
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8183467,10.7733733,0.834339081
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8183183,10.7736617,0.827856157
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8196733,10.7739617,0.856329744
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.82,10.7740833,0.878758078
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Formal,MFI/MFB,,,Non-Commercial Bank,10.81969,10.7740583,0.928693134
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8187978,10.7737009,0.918525723
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8185298,10.7738208,0.942985874
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8183,10.77381,0.837574757
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,ATM (This does not include ATMs at a bank branch),,,Non-Commercial Bank,10.8178806,10.7751938,0.236384793
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8177248,10.7756919,0.296588127
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8176233,10.7761417,0.332831321
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8176117,10.7761533,0.356728917
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8176117,10.7761533,0.386390442
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8175638,10.7763012,0.414816371
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8175638,10.7763012,0.410060456
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8175283,10.77635,0.396302407
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.817773,10.7760954,0.406577646
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8181159,10.7758841,0.417899628
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8182532,10.7757525,0.428868472
3804312,SP967,10.8249,10.7702,Gombe,Urban,10.8249,10.7702,Outside EA,Active,Informal,ATM (This does not include ATMs at a bank branch),,,Non-Commercial Bank,10.8180899,10.7758036,0.427922064
3535421,SP970,10.7746,11.4003,Gombe,Rural,10.7746,11.4003,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.77295,11.3999667,0.443727075
3535421,SP970,10.7746,11.4003,Gombe,Rural,10.7746,11.4003,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.77295,11.3999667,0.498193073
3638814,SP971,11.0855,11.3917,Gombe,Rural,11.0855,11.3917,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.1053427,11.3728969,0.497997464
3638815,SP971,11.0855,11.3917,Gombe,Rural,11.0855,11.3917,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,11.1051199,11.3724152,0.554557691
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8534333,11.4246033,0.51293516
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8491717,11.4252367,0.704319205
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8491181,11.4252676,0.714848699
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.853895,11.4352983,0.729473885
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8549717,11.436365,0.091249219
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8549817,11.43656,0.091249219
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,ATM (This does not include ATMs at a bank branch),,,Non-Commercial Bank,10.86078,11.4354467,0.091249219
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Formal,MFI/MFB,,,Non-Commercial Bank,10.8607017,11.4356083,0.091249219
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8591736,11.4359806,0.043214439
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8591967,11.4360233,0.110749095
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Formal,MFI/MFB,,,Non-Commercial Bank,10.8582783,11.4362983,0.232309972
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8578483,11.4366852,0.333208777
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.857245,11.4373067,0.340655339
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.85586,11.4370017,0.395318857
3535420,SP972,10.853,11.4226,Gombe,Urban,10.853,11.4226,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.8556385,11.4370468,0.464471865
3783835,SP973,10.2685,11.1784,Gombe,Urban,10.2685,11.1784,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2681517,11.1775733,0.525428436
3783835,SP973,10.2685,11.1784,Gombe,Urban,10.2685,11.1784,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2680848,11.1775262,0.693359005
3783835,SP973,10.2685,11.1784,Gombe,Urban,10.2685,11.1784,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2678867,11.1761283,0.798816659
3783835,SP973,10.2685,11.1784,Gombe,Urban,10.2685,11.1784,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2692942,11.1761779,0.157996467
3783835,SP973,10.2685,11.1784,Gombe,Urban,10.2685,11.1784,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.270515,11.1757917,0.158825392
3783835,SP973,10.2685,11.1784,Gombe,Urban,10.2685,11.1784,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2709367,11.1757517,0.193748942
3783835,SP973,10.2685,11.1784,Gombe,Urban,10.2685,11.1784,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2730667,11.1777667,0.220125131
3556147,SP974,10.269,11.1685,Gombe,Urban,10.269,11.1685,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2698933,11.1683367,0.272781558
3556147,SP974,10.269,11.1685,Gombe,Urban,10.269,11.1685,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2701983,11.1678917,0.272371471
3556147,SP974,10.269,11.1685,Gombe,Urban,10.269,11.1685,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,10.2704281,11.1678616,0.351489412
3556147,SP974,10.269,11.1685,Gombe,Urban,10.269,11.1685,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2703033,11.16783,0.390667887
3556147,SP974,10.269,11.1685,Gombe,Urban,10.269,11.1685,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2702633,11.1674533,0.458299657
3556147,SP974,10.269,11.1685,Gombe,Urban,10.269,11.1685,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2701106,11.1673253,0.33963884
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2975463,11.1880371,0.229887721
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2975082,11.1870685,0.100880179
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2972526,11.1870778,0.039263867
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2968615,11.1873368,0.123675846
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2957355,11.1872734,0.164231617
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2949583,11.1875517,0.208308401
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2948196,11.187498,0.163478059
3579808,SP975,10.2986,11.1889,Gombe,Urban,10.2986,11.1889,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,10.2946233,11.1869217,0.180276657
